ID,datetime,Temperature,Humidity,Solo-0,Solo-1,Solo-2,Solo-3,Solo-4
1,4/7/2019 6:34:1,22.0,92.0,5,22,22,11,19
1,4/7/2019 6:34:6,22.0,92.0,5,22,22,9,19
1,4/7/2019 6:34:11,22.0,92.0,7,22,22,9,19
1,4/7/2019 6:34:16,22.0,92.0,5,22,22,8,19
1,4/7/2019 6:34:21,22.0,92.0,5,22,22,7,19
1,4/7/2019 6:34:26,22.0,92.0,5,22,22,7,19
1,4/7/2019 6:34:31,22.0,92.0,5,21,22,7,21
1,4/7/2019 6:34:36,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:34:41,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:34:46,22.0,92.0,5,21,22,8,19
1,4/7/2019 6:34:52,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:34:57,22.0,92.0,6,21,22,8,19
1,4/7/2019 6:35:2,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:35:7,22.0,92.0,5,21,23,8,19
1,4/7/2019 6:35:12,22.0,92.0,5,21,22,8,19
1,4/7/2019 6:35:17,22.0,92.0,6,21,22,7,20
1,4/7/2019 6:35:22,22.0,92.0,5,21,22,8,19
1,4/7/2019 6:35:27,22.0,92.0,5,21,22,8,19
1,4/7/2019 6:35:32,22.0,92.0,5,21,22,8,20
1,4/7/2019 6:35:37,22.0,92.0,5,21,22,9,19
1,4/7/2019 6:35:42,22.0,92.0,6,21,22,8,21
1,4/7/2019 6:35:47,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:35:52,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:35:57,22.0,92.0,5,20,22,7,21
1,4/7/2019 6:36:2,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:36:8,22.0,92.0,6,20,22,7,19
1,4/7/2019 6:36:13,22.0,92.0,6,20,22,7,19
1,4/7/2019 6:36:18,22.0,92.0,6,20,22,7,19
1,4/7/2019 6:36:23,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:36:28,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:36:33,22.0,92.0,5,20,25,7,19
1,4/7/2019 6:36:38,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:36:43,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:36:48,22.0,92.0,5,20,22,11,19
1,4/7/2019 6:36:53,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:36:58,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:37:3,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:37:8,22.0,92.0,5,20,22,7,20
1,4/7/2019 6:37:13,22.0,92.0,4,20,22,7,20
1,4/7/2019 6:37:18,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:37:24,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:37:29,22.0,92.0,5,21,22,9,19
1,4/7/2019 6:37:34,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:37:39,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:37:44,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:37:49,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:37:54,22.0,92.0,5,21,22,7,19
1,4/7/2019 6:37:59,22.0,92.0,6,20,22,7,22
1,4/7/2019 6:38:4,22.0,92.0,5,20,22,7,19
1,4/7/2019 6:38:9,22.0,92.0,6,19,22,8,19
1,4/7/2019 6:38:14,22.0,92.0,5,19,22,8,19
1,4/7/2019 6:38:19,22.0,92.0,5,18,22,7,19
1,4/7/2019 6:38:24,22.0,92.0,5,18,22,7,19
1,4/7/2019 6:38:29,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:38:35,22.0,92.0,5,17,22,8,20
1,4/7/2019 6:38:40,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:38:45,22.0,92.0,5,16,22,8,20
1,4/7/2019 6:38:50,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:38:55,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:39:0,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:39:5,22.0,92.0,5,16,22,11,19
1,4/7/2019 6:39:10,22.0,92.0,5,17,22,11,19
1,4/7/2019 6:39:15,22.0,92.0,5,15,24,11,19
1,4/7/2019 6:39:20,22.0,92.0,5,17,22,11,19
1,4/7/2019 6:39:25,22.0,92.0,5,18,22,10,19
1,4/7/2019 6:39:30,22.0,92.0,5,17,22,10,19
1,4/7/2019 6:39:35,22.0,92.0,5,18,22,8,21
1,4/7/2019 6:39:40,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:39:45,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:39:51,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:39:56,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:40:1,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:40:6,22.0,92.0,5,15,22,12,19
1,4/7/2019 6:40:11,22.0,92.0,6,16,22,11,21
1,4/7/2019 6:40:16,22.0,92.0,6,15,22,11,19
1,4/7/2019 6:40:21,22.0,92.0,6,17,22,9,19
1,4/7/2019 6:40:26,22.0,92.0,6,18,22,8,19
1,4/7/2019 6:40:31,22.0,92.0,5,17,23,8,19
1,4/7/2019 6:40:36,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:40:41,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:40:46,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:40:51,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:40:56,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:41:1,22.0,92.0,6,16,23,9,19
1,4/7/2019 6:41:7,22.0,92.0,5,16,22,7,20
1,4/7/2019 6:41:12,22.0,92.0,5,16,23,9,19
1,4/7/2019 6:41:17,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:41:22,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:41:27,22.0,92.0,6,16,22,8,19
1,4/7/2019 6:41:32,22.0,92.0,5,17,22,9,20
1,4/7/2019 6:41:37,22.0,92.0,5,16,22,9,20
1,4/7/2019 6:41:42,22.0,92.0,5,16,22,8,20
1,4/7/2019 6:41:47,22.0,92.0,6,16,22,8,19
1,4/7/2019 6:41:52,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:41:57,22.0,92.0,5,17,22,9,19
1,4/7/2019 6:42:2,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:42:7,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:42:12,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:42:17,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:42:23,22.0,92.0,5,15,24,9,19
1,4/7/2019 6:42:28,22.0,92.0,5,16,22,9,20
1,4/7/2019 6:42:33,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:42:38,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:42:43,22.0,92.0,6,15,22,9,20
1,4/7/2019 6:42:48,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:42:53,22.0,92.0,5,15,25,9,19
1,4/7/2019 6:42:58,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:43:3,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:43:8,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:43:13,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:43:18,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:43:23,22.0,92.0,5,16,22,8,20
1,4/7/2019 6:43:28,22.0,92.0,5,16,22,8,20
1,4/7/2019 6:43:34,22.0,92.0,6,16,22,8,19
1,4/7/2019 6:43:39,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:43:44,22.0,92.0,7,16,22,8,19
1,4/7/2019 6:43:49,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:43:54,22.0,92.0,5,16,22,8,20
1,4/7/2019 6:43:59,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:44:4,22.0,92.0,5,16,22,10,19
1,4/7/2019 6:44:9,22.0,92.0,5,16,22,10,19
1,4/7/2019 6:44:14,22.0,92.0,5,16,22,10,19
1,4/7/2019 6:44:19,22.0,92.0,6,16,22,10,19
1,4/7/2019 6:44:24,22.0,92.0,5,16,22,10,20
1,4/7/2019 6:44:29,22.0,92.0,5,16,22,10,19
1,4/7/2019 6:44:34,22.0,92.0,5,16,22,10,19
1,4/7/2019 6:44:39,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:44:44,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:44:50,22.0,92.0,8,16,22,7,19
1,4/7/2019 6:44:55,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:45:0,22.0,92.0,5,17,22,9,19
1,4/7/2019 6:45:5,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:45:10,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:45:15,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:45:20,22.0,92.0,5,16,23,7,19
1,4/7/2019 6:45:25,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:45:30,22.0,92.0,5,16,22,7,20
1,4/7/2019 6:45:35,22.0,92.0,5,17,22,7,21
1,4/7/2019 6:45:40,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:45:45,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:45:50,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:45:55,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:46:0,22.0,92.0,8,17,25,7,19
1,4/7/2019 6:46:6,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:46:11,22.0,93.0,5,18,22,7,19
1,4/7/2019 6:46:16,22.0,92.0,5,25,22,7,19
1,4/7/2019 6:46:21,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:46:26,22.0,92.0,5,19,22,8,19
1,4/7/2019 6:46:31,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:46:36,22.0,92.0,5,19,22,11,20
1,4/7/2019 6:46:41,22.0,92.0,5,17,22,8,20
1,4/7/2019 6:46:46,22.0,92.0,5,18,22,8,20
1,4/7/2019 6:46:51,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:46:56,22.0,92.0,5,17,22,8,20
1,4/7/2019 6:47:1,22.0,92.0,5,18,22,9,19
1,4/7/2019 6:47:6,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:47:11,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:47:16,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:47:22,22.0,92.0,5,16,23,8,19
1,4/7/2019 6:47:27,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:47:32,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:47:37,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:47:42,22.0,92.0,5,18,22,9,19
1,4/7/2019 6:47:47,22.0,92.0,5,19,22,8,19
1,4/7/2019 6:47:52,22.0,92.0,5,17,22,10,20
1,4/7/2019 6:47:57,22.0,92.0,5,15,22,10,20
1,4/7/2019 6:48:2,22.0,92.0,5,15,22,10,20
1,4/7/2019 6:48:7,22.0,92.0,5,16,22,10,20
1,4/7/2019 6:48:12,22.0,92.0,5,15,22,10,20
1,4/7/2019 6:48:17,22.0,92.0,5,15,22,10,19
1,4/7/2019 6:48:22,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:48:27,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:48:33,22.0,92.0,5,15,22,8,20
1,4/7/2019 6:48:38,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:48:43,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:48:48,22.0,92.0,5,15,25,8,19
1,4/7/2019 6:48:53,22.0,92.0,5,15,24,8,19
1,4/7/2019 6:48:58,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:49:3,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:49:8,22.0,92.0,6,15,22,8,19
1,4/7/2019 6:49:13,22.0,92.0,6,15,22,9,19
1,4/7/2019 6:49:18,22.0,92.0,7,15,22,7,19
1,4/7/2019 6:49:23,22.0,92.0,6,15,22,7,20
1,4/7/2019 6:49:28,22.0,92.0,5,15,22,7,19
1,4/7/2019 6:49:33,22.0,92.0,5,15,22,7,19
1,4/7/2019 6:49:38,22.0,92.0,5,15,22,10,19
1,4/7/2019 6:49:43,22.0,92.0,5,15,22,10,19
1,4/7/2019 6:49:49,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:49:54,22.0,92.0,6,15,22,7,19
1,4/7/2019 6:49:59,22.0,92.0,5,15,22,7,21
1,4/7/2019 6:50:4,22.0,92.0,5,15,22,7,19
1,4/7/2019 6:50:9,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:50:14,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:50:19,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:50:24,22.0,92.0,5,16,24,7,19
1,4/7/2019 6:50:29,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:50:34,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:50:39,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:50:44,22.0,92.0,5,16,24,7,19
1,4/7/2019 6:50:49,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:50:54,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:50:59,22.0,92.0,5,17,23,8,19
1,4/7/2019 6:51:5,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:51:10,22.0,92.0,5,16,22,8,21
1,4/7/2019 6:51:15,22.0,92.0,5,17,22,7,20
1,4/7/2019 6:51:20,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:51:25,22.0,92.0,5,17,22,7,19
1,4/7/2019 6:51:30,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:51:35,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:51:40,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:51:45,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:51:50,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:51:55,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:52:0,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:52:5,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:52:10,22.0,92.0,5,17,22,11,20
1,4/7/2019 6:52:15,22.0,92.0,5,17,22,11,19
1,4/7/2019 6:52:21,22.0,92.0,5,17,22,11,19
1,4/7/2019 6:52:26,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:52:31,22.0,92.0,5,18,23,8,19
1,4/7/2019 6:52:36,22.0,92.0,5,18,22,8,19
1,4/7/2019 6:52:41,22.0,92.0,8,18,22,8,19
1,4/7/2019 6:52:46,22.0,92.0,6,18,22,8,19
1,4/7/2019 6:52:51,22.0,92.0,5,18,22,7,19
1,4/7/2019 6:52:56,22.0,92.0,5,18,22,7,19
1,4/7/2019 6:53:1,22.0,92.0,5,22,22,10,19
1,4/7/2019 6:53:6,22.0,92.0,5,30,22,10,20
1,4/7/2019 6:53:11,22.0,92.0,5,22,22,10,19
1,4/7/2019 6:53:16,22.0,92.0,5,19,22,10,19
1,4/7/2019 6:53:21,22.0,92.0,5,17,22,10,19
1,4/7/2019 6:53:26,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:53:32,22.0,92.0,6,16,22,8,19
1,4/7/2019 6:53:37,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:53:42,22.0,92.0,5,18,22,8,19
1,4/7/2019 6:53:47,22.0,92.0,5,18,23,8,19
1,4/7/2019 6:53:52,22.0,92.0,5,17,23,8,19
1,4/7/2019 6:53:57,22.0,92.0,5,18,22,8,19
1,4/7/2019 6:54:2,22.0,92.0,5,18,22,8,19
1,4/7/2019 6:54:7,22.0,92.0,5,18,22,10,20
1,4/7/2019 6:54:12,22.0,92.0,5,17,22,10,18
1,4/7/2019 6:54:17,22.0,92.0,5,17,22,11,19
1,4/7/2019 6:54:22,22.0,92.0,5,17,22,8,19
1,4/7/2019 6:54:27,22.0,92.0,5,17,22,10,19
1,4/7/2019 6:54:32,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:54:37,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:54:42,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:54:48,22.0,92.0,5,15,22,7,19
1,4/7/2019 6:54:53,22.0,92.0,5,14,22,7,19
1,4/7/2019 6:54:58,22.0,92.0,5,14,22,11,19
1,4/7/2019 6:55:3,22.0,92.0,5,14,22,12,19
1,4/7/2019 6:55:8,22.0,92.0,5,13,22,12,19
1,4/7/2019 6:55:13,22.0,92.0,5,13,22,8,19
1,4/7/2019 6:55:18,22.0,92.0,5,13,22,7,19
1,4/7/2019 6:55:23,22.0,92.0,5,13,22,8,19
1,4/7/2019 6:55:28,22.0,92.0,5,13,22,8,19
1,4/7/2019 6:55:33,22.0,92.0,5,13,25,7,19
1,4/7/2019 6:55:38,22.0,92.0,5,13,22,8,19
1,4/7/2019 6:55:43,22.0,92.0,7,13,22,8,19
1,4/7/2019 6:55:48,22.0,92.0,5,14,22,8,19
1,4/7/2019 6:55:53,22.0,92.0,5,14,22,8,19
1,4/7/2019 6:55:58,22.0,92.0,10,13,22,8,20
1,4/7/2019 6:56:4,22.0,92.0,5,13,22,8,19
1,4/7/2019 6:56:9,22.0,92.0,5,13,22,7,19
1,4/7/2019 6:56:14,22.0,92.0,5,14,23,7,19
1,4/7/2019 6:56:19,22.0,92.0,5,14,22,7,19
1,4/7/2019 6:56:24,22.0,92.0,5,14,22,8,19
1,4/7/2019 6:56:29,22.0,92.0,5,14,22,8,19
1,4/7/2019 6:56:34,22.0,92.0,5,14,23,8,19
1,4/7/2019 6:56:39,22.0,92.0,5,14,22,8,19
1,4/7/2019 6:56:44,22.0,92.0,5,14,22,8,19
1,4/7/2019 6:56:49,22.0,92.0,5,14,22,8,19
1,4/7/2019 6:56:54,22.0,92.0,5,15,22,8,19
1,4/7/2019 6:56:59,22.0,92.0,5,14,22,8,19
1,4/7/2019 6:57:4,22.0,92.0,6,14,22,9,19
1,4/7/2019 6:57:9,22.0,92.0,6,14,22,10,19
1,4/7/2019 6:57:14,22.0,92.0,6,15,22,10,19
1,4/7/2019 6:57:20,22.0,92.0,6,15,22,10,19
1,4/7/2019 6:57:25,22.0,92.0,6,15,22,10,19
1,4/7/2019 6:57:30,22.0,92.0,5,16,22,10,19
1,4/7/2019 6:57:35,22.0,92.0,5,16,22,10,19
1,4/7/2019 6:57:40,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:57:45,22.0,92.0,5,16,22,9,19
1,4/7/2019 6:57:50,22.0,92.0,5,16,24,8,19
1,4/7/2019 6:57:55,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:58:0,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:58:5,22.0,92.0,7,16,22,8,19
1,4/7/2019 6:58:10,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:58:15,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:58:20,22.0,92.0,5,16,22,8,20
1,4/7/2019 6:58:25,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:58:31,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:58:36,22.0,92.0,5,16,22,8,19
1,4/7/2019 6:58:41,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:58:46,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:58:51,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:58:56,22.0,92.0,5,16,22,7,19
1,4/7/2019 6:59:1,22.0,92.0,6,16,23,7,19
1,4/7/2019 6:59:6,22.0,92.0,8,17,22,7,19
1,4/7/2019 6:59:11,22.0,92.0,6,18,22,7,19
1,4/7/2019 6:59:16,22.0,92.0,6,18,22,6,19
1,4/7/2019 6:59:21,22.0,92.0,5,18,22,7,19
1,4/7/2019 6:59:26,22.0,92.0,5,18,22,6,19
1,4/7/2019 6:59:31,22.0,92.0,5,18,22,7,19
1,4/7/2019 6:59:36,22.0,92.0,5,18,22,7,20
1,4/7/2019 6:59:41,22.0,92.0,5,18,22,7,20
1,4/7/2019 6:59:47,22.0,92.0,5,18,22,9,19
1,4/7/2019 6:59:52,22.0,92.0,5,17,22,9,19
1,4/7/2019 6:59:57,22.0,92.0,5,17,23,8,19
1,4/7/2019 7:0:2,22.0,92.0,6,17,22,8,19
1,4/7/2019 7:0:7,22.0,92.0,7,15,22,8,19
1,4/7/2019 7:0:12,22.0,92.0,5,16,22,8,19
1,4/7/2019 7:0:17,22.0,92.0,5,15,22,7,19
1,4/7/2019 7:0:22,22.0,92.0,5,15,22,7,19
1,4/7/2019 7:0:27,22.0,92.0,5,15,22,7,19
1,4/7/2019 7:0:32,22.0,92.0,5,15,22,8,20
1,4/7/2019 7:0:37,22.0,92.0,5,15,22,7,19
1,4/7/2019 7:0:42,22.0,92.0,5,15,22,7,19
1,4/7/2019 7:0:47,22.0,92.0,6,14,23,8,19
1,4/7/2019 7:0:52,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:0:57,22.0,92.0,6,14,22,8,19
1,4/7/2019 7:1:3,22.0,92.0,5,15,22,7,19
1,4/7/2019 7:1:8,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:1:13,22.0,92.0,5,14,22,11,19
1,4/7/2019 7:1:18,22.0,92.0,5,14,22,11,19
1,4/7/2019 7:1:23,22.0,92.0,6,14,22,11,20
1,4/7/2019 7:1:28,22.0,92.0,6,14,22,11,19
1,4/7/2019 7:1:33,22.0,92.0,5,14,22,11,19
1,4/7/2019 7:1:38,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:1:43,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:1:48,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:1:53,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:1:58,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:2:3,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:2:8,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:2:13,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:2:19,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:2:24,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:2:29,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:2:34,22.0,92.0,5,14,22,8,19
1,4/7/2019 7:2:39,22.0,92.0,5,14,23,7,19
1,4/7/2019 7:2:44,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:2:49,22.0,92.0,5,14,22,7,20
1,4/7/2019 7:2:54,22.0,92.0,5,14,26,7,19
1,4/7/2019 7:2:59,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:3:4,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:3:9,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:3:14,22.0,92.0,6,14,22,7,20
1,4/7/2019 7:3:19,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:3:24,22.0,92.0,5,13,21,7,19
1,4/7/2019 7:3:30,22.0,92.0,5,14,22,7,18
1,4/7/2019 7:3:35,22.0,92.0,5,14,22,8,19
1,4/7/2019 7:3:40,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:3:45,22.0,92.0,5,14,22,8,19
1,4/7/2019 7:3:50,22.0,92.0,10,14,22,9,19
1,4/7/2019 7:3:55,22.0,92.0,5,14,22,9,19
1,4/7/2019 7:4:0,22.0,92.0,5,14,22,10,19
1,4/7/2019 7:4:5,22.0,92.0,6,14,24,10,19
1,4/7/2019 7:4:10,22.0,92.0,5,14,22,10,19
1,4/7/2019 7:4:15,22.0,92.0,5,14,22,7,20
1,4/7/2019 7:4:20,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:4:25,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:4:30,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:4:35,22.0,92.0,5,14,25,7,19
1,4/7/2019 7:4:40,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:4:46,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:4:51,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:4:56,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:5:1,22.0,92.0,5,14,22,7,19
1,4/7/2019 7:5:6,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:5:11,22.0,92.0,5,14,22,8,19
1,4/7/2019 7:5:16,22.0,92.0,5,14,22,7,20
1,4/7/2019 7:5:21,22.0,92.0,6,14,22,7,20
1,4/7/2019 7:5:26,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:5:31,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:5:36,22.0,92.0,9,14,22,7,19
1,4/7/2019 7:5:41,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:5:46,22.0,92.0,6,14,22,7,19
1,4/7/2019 7:5:51,22.0,92.0,6,15,22,7,19
1,4/7/2019 7:5:56,22.0,92.0,6,15,22,7,19
1,4/7/2019 7:6:2,22.0,92.0,5,16,22,8,19
1,4/7/2019 7:6:7,22.0,92.0,5,22,22,8,19
1,4/7/2019 7:6:12,22.0,92.0,6,29,22,8,19
1,4/7/2019 7:6:17,22.0,92.0,10,22,21,7,19
1,4/7/2019 7:6:22,22.0,92.0,6,22,22,7,19
1,4/7/2019 7:6:27,22.0,92.0,6,25,22,7,20
1,4/7/2019 7:6:32,22.0,92.0,6,27,21,7,18
1,4/7/2019 7:6:37,22.0,92.0,5,28,22,7,19
1,4/7/2019 7:6:42,22.0,92.0,6,29,21,7,18
1,4/7/2019 7:6:47,22.0,92.0,5,29,21,6,18
1,4/7/2019 7:6:52,22.0,93.0,6,30,21,7,19
1,4/7/2019 7:6:57,22.0,93.0,6,30,21,7,20
1,4/7/2019 7:7:2,22.0,92.0,6,31,22,7,19
1,4/7/2019 7:7:7,22.0,92.0,6,31,21,7,19
1,4/7/2019 7:7:12,22.0,92.0,6,31,21,7,19
1,4/7/2019 7:7:18,22.0,92.0,6,32,21,7,19
1,4/7/2019 7:7:23,22.0,92.0,6,32,22,7,18
1,4/7/2019 7:7:28,22.0,92.0,5,32,21,7,19
1,4/7/2019 7:7:33,22.0,92.0,6,32,21,7,18
1,4/7/2019 7:7:38,22.0,92.0,6,32,21,9,19
1,4/7/2019 7:7:43,22.0,92.0,5,32,21,7,18
1,4/7/2019 7:7:48,22.0,92.0,5,32,21,7,18
1,4/7/2019 7:7:53,22.0,92.0,5,32,21,7,19
1,4/7/2019 7:7:58,22.0,92.0,6,33,21,7,19
1,4/7/2019 7:8:3,22.0,92.0,6,33,21,6,19
1,4/7/2019 7:8:8,22.0,92.0,10,33,21,6,19
1,4/7/2019 7:8:13,22.0,92.0,6,33,24,7,19
1,4/7/2019 7:8:18,22.0,92.0,6,33,21,7,19
1,4/7/2019 7:8:23,22.0,92.0,6,33,21,7,20
1,4/7/2019 7:8:28,22.0,92.0,6,34,23,7,19
1,4/7/2019 7:8:34,22.0,92.0,6,34,21,7,19
1,4/7/2019 7:8:39,22.0,92.0,6,34,21,7,19
1,4/7/2019 7:8:44,22.0,92.0,6,34,21,7,19
1,4/7/2019 7:8:49,22.0,92.0,6,34,21,7,19
1,4/7/2019 7:8:54,22.0,92.0,6,34,21,7,19
1,4/7/2019 7:8:59,22.0,92.0,6,34,21,7,19
1,4/7/2019 7:9:4,22.0,92.0,6,34,22,7,19
1,4/7/2019 7:9:9,22.0,92.0,6,34,21,7,19
1,4/7/2019 7:9:14,22.0,92.0,6,34,21,9,19
1,4/7/2019 7:9:19,22.0,92.0,6,34,21,7,19
1,4/7/2019 7:9:24,22.0,92.0,6,35,21,7,19
1,4/7/2019 7:9:29,22.0,92.0,6,35,22,7,19
1,4/7/2019 7:9:34,22.0,92.0,6,35,21,7,19
